geometry,borough,tax_block,tax_lot,census_tract_2010,cb2010,council_district,postcode,policeprct,healtharea,address,zonedist1,zonedist2,zonedist3,zonedist4,ltdheight,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,resarea,garagearea,strgearea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,borocode,bbl,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,appbbl,appdate,plutomapid,dcpedited,notes,bct2020,bctcb2020,yearbuilt_dt,yearalter1_dt,yearalter2_dt
POINT (-73.8898189 40.67187),BK,4010,6,1152.0,3001.0,42.0,11207.0,75.0,6100.0,329 VAN SICLEN AVENUE,R6,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,9660.0,9660.0,0.0,0,0,,,0.0,2.43,3,3040100006,1152.0,1014814.0,184076.0,40.67187,-73.8898189,17c,,,,1,t,,3115200.0,31152003001.0,,,
POINT (-73.7661155 40.7026956),QN,10925,1,504.0,2007.0,27.0,11412.0,113.0,3520.0,109-43 FARMERS BOULEVARD,R5B,,,,,P5,8.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"18,500","9,353",0,0,0,0,2.0,5,2.0,0,1,207,79,45,47.0,0.0,True,3.0,225000.0,548550.0,1926.0,"2,009",0,,,0.51,1.5,4,4109250001,504.0,1049099.0,195374.0,40.7026956,-73.7661155,15b,,,,1,t,,4050400.0,40504002007.0,1926-01-01,2009-01-01,
POINT (-73.7611086 40.7079855),QN,10893,1,506.0,1002.0,27.0,11412.0,103.0,3520.0,197-02 104 AVENUE,R3X,,,,,B3,1.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"6,000","2,525","2,525",0,0,0,2.0,1,2.5,2,2,60,100,25,34.0,1.0,False,3.0,18060.0,71220.0,1930.0,0,0,,,0.42,0.75,4,4108930001,506.0,1050482.0,197305.0,40.7079855,-73.7611086,15b,,,,1,t,,4050600.0,40506001002.0,1930-01-01,,
POINT (-73.764843 40.7014688),QN,10950,161,524.0,1003.0,27.0,11412.0,113.0,3520.0,111-27 FARMERS BOULEVARD,R5B,,,,,M1,8.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,165","2,640",0,0,0,"2,640",2.0,1,2.0,0,1,28.67,52.33,22,26.0,1.0,True,5.0,112500.0,256050.0,1980.0,0,0,,,2.27,1.5,4,4109500161,524.0,1049453.0,194928.0,40.7014688,-73.764843,15b,,,,1,t,,4052400.0,40524001003.0,1980-01-01,,
POINT (-73.7613741 40.6962905),QN,11009,4,526.0,2001.0,27.0,11412.0,113.0,3520.0,114-65 FARMERS BOULEVARD,R5B,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,600",0,,,,,7.0,1,,0,0,20.25,81.58,0,0.0,0.0,True,5.0,78750.0,78750.0,0.0,0,0,,,0.0,1.5,4,4110090004,526.0,1050420.0,193044.0,40.6962905,-73.7613741,15b,,,,1,t,,4052600.0,40526002001.0,,,
POINT (-73.7384623 40.7131376),QN,11107,31,540.0,3008.0,27.0,11429.0,105.0,2920.0,218-14 103 AVENUE,R3-2,,,,,A1,1.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500","1,280","1,280",0,0,0,2.0,1,2.5,1,1,25,100,16,36.0,1.0,False,5.0,9480.0,37500.0,1935.0,0,0,,,0.51,0.75,4,4111070031,540.0,1056755.0,199200.0,40.7131376,-73.7384623,15b,,,,1,t,,4054000.0,40540003009.0,1935-01-01,,
POINT (-73.9198075 40.6785207),BK,1548,27,301.0,3001.0,41.0,11233.0,81.0,3600.0,1964 FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015480027,301.0,1006493.0,186490.0,40.6785207,-73.9198075,17a,,,,1,t,,3030100.0,30301003001.0,,,
POINT (-73.9942101 40.6763335),BK,471,100,77.0,3001.0,39.0,11231.0,76.0,2500.0,431 HOYT STREET,M1-4/R7-2,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"64,214",0,,,,,7.0,1,,0,0,278.25,523,0,0.0,0.0,True,5.0,2319300.0,2319300.0,0.0,0,0,,,0.0,3.44,3,3004710100,77.0,985856.0,185683.0,40.6763335,-73.9942101,16c,,,,1,t,,3007700.0,30077003001.0,,,
POINT (-73.7863057 40.7081805),QN,9809,43,462.0,2005.0,27.0,11432.0,103.0,2810.0,173-19 JAMAICA AVENUE,R6A,,,,,S1,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,650","2,160","1,080",0,0,0,2.0,1,2.0,1,2,20,94,18,60.0,3.0,True,5.0,11880.0,48660.0,1931.0,0,0,,,1.31,3.0,4,4098090043,462.0,1043496.0,197358.0,40.7081805,-73.7863057,14d,,,,1,t,,4046200.0,40462002005.0,1931-01-01,,
POINT (-73.983121 40.6888486),BK,160,36,37.0,1001.0,33.0,11217.0,84.0,2400.0,261 LIVINGSTON STREET,C6-4,,,,,K4,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,500","9,000",0,0,0,0,2.0,1,6.0,0,1,20,75,20,75.0,3.0,True,5.0,90000.0,847800.0,1975.0,"1,976",0,,,6.0,10.0,3,3001600036,37.0,988931.0,190243.0,40.6888486,-73.983121,16c,,,,1,t,,3003700.0,30037001002.0,1975-01-01,1976-01-01,
POINT (-73.9807991 40.6880495),BK,162,1,37.0,1008.0,33.0,11217.0,84.0,2400.0,38 FLATBUSH AVENUE,C6-4,,,,,O6,5.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"33,294","246,371",0,"31,615",0,0,2.0,1,7.0,0,4,378.25,212.08,355,200.0,0.0,True,3.0,3897000.0,26667000.0,1971.0,"2,014","2,015",,,7.4,10.0,3,3001620001,37.0,989575.0,189952.0,40.6880495,-73.9807991,16c,,,,1,t,,3003700.0,30037001000.0,1971-01-01,2014-01-01,2015-01-01
POINT (-73.9213197 40.6772125),BK,1556,34,301.0,3005.0,41.0,11233.0,81.0,3600.0,1903 ATLANTIC AVENUE,M1-1/R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,479",0,,,,,7.0,0,,0,0,15,98.58,0,0.0,0.0,False,5.0,72450.0,72450.0,0.0,0,0,,,0.0,4.66,3,3015560034,301.0,1006074.0,186013.0,40.6772125,-73.9213197,17a,,,,1,t,,3030100.0,30301003005.0,,,
POINT (-73.9213737 40.6772153),BK,1556,35,301.0,3005.0,41.0,11233.0,81.0,3600.0,1901 ATLANTIC AVENUE,M1-1/R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,413",0,,,,,7.0,0,,0,0,14.33,98.58,0,0.0,0.0,False,5.0,69300.0,69300.0,0.0,0,0,,,0.0,4.66,3,3015560035,301.0,1006059.0,186014.0,40.6772153,-73.9213737,17a,,,,1,t,,3030100.0,30301003005.0,,,
POINT (-73.9175327 40.6784011),BK,1549,18,301.0,3000.0,41.0,11233.0,81.0,3600.0,2012A FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"10,450",0,,,,,7.0,0,,0,0,104.5,100,0,0.0,0.0,False,5.0,100800.0,100800.0,0.0,0,0,,,0.0,4.66,3,3015490018,301.0,1007124.0,186447.0,40.6784011,-73.9175327,17a,,3015490018.0,09/17/2025,1,t,,3030100.0,30301003000.0,,,
POINT (-73.9212656 40.6771823),BK,1556,33,301.0,3005.0,41.0,11233.0,81.0,3600.0,1903A ATLANTIC AVENUE,M1-1/R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,200",0,,,,,7.0,0,,0,0,15,80,0,0.0,0.0,False,5.0,58500.0,58500.0,0.0,0,0,,,0.0,4.66,3,3015560033,301.0,1006089.0,186002.0,40.6771823,-73.9212656,17a,,,,1,t,,3030100.0,30301003005.0,,,
POINT (-73.9187008 40.6784623),BK,1549,4,301.0,3000.0,41.0,11233.0,81.0,3600.0,FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015490004,301.0,1006800.0,186469.0,40.6784623,-73.9187008,17a,,,,1,t,,3030100.0,30301003000.0,,,
POINT (-73.9185602 40.6784567),BK,1549,6,301.0,3000.0,41.0,11233.0,81.0,3600.0,1994 FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015490006,301.0,1006839.0,186467.0,40.6784567,-73.9185602,17a,,,,1,t,,3030100.0,30301003000.0,,,
POINT (-73.9184881 40.6784512),BK,1549,7,301.0,3000.0,41.0,11233.0,81.0,3600.0,FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,1,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015490007,301.0,1006859.0,186465.0,40.6784512,-73.9184881,17a,,,,1,t,,3030100.0,30301003000.0,,,
POINT (-73.9197354 40.678518),BK,1548,28,301.0,3001.0,41.0,11233.0,81.0,3600.0,1966 FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,1,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015480028,301.0,1006513.0,186489.0,40.678518,-73.9197354,17a,,,,1,t,,3030100.0,30301003001.0,,,
POINT (-73.9186323 40.6784595),BK,1549,5,301.0,3000.0,41.0,11233.0,81.0,3600.0,1992 FULTON STREET,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,20,100,0,0.0,0.0,False,5.0,96750.0,96750.0,0.0,0,0,,,0.0,4.66,3,3015490005,301.0,1006819.0,186468.0,40.6784595,-73.9186323,17a,,,,1,t,,3030100.0,30301003000.0,,,
POINT (-73.9146361 40.6796259),BK,1532,24,371.0,4001.0,41.0,11233.0,73.0,3100.0,154 MAC DOUGAL STREET,R6,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,600",0,,,,,7.0,1,,0,0,16,100,0,0.0,0.0,False,5.0,10020.0,10020.0,0.0,0,0,,,0.0,2.43,3,3015320024,371.0,1007927.0,186894.0,40.6796259,-73.9146361,17a,,,,1,t,,3037100.0,30371004001.0,,,
POINT (-73.8795795 40.840357),BX,3139,50,361.0,3002.0,15.0,10460.0,48.0,2110.0,BOSTON ROAD,R8,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,720",0,,,,,7.0,0,,0,0,63,135.71,0,0.0,0.0,True,5.0,28920.0,28920.0,0.0,0,0,,,0.0,6.02,2,2031390050,361.0,1017570.0,245465.0,40.840357,-73.8795795,3d,,,,1,t,,2036100.0,20361003001.0,,,
POINT (-73.9421087 40.7047494),BK,3089,134,493.0,5002.0,34.0,11206.0,90.0,800.0,119 SEIGEL STREET,R6,,,,,G1,10.0,0.0,O,NYC HOUSING AUTHORITY,"4,000","1,050",0,"1,050",0,0,2.0,1,1.0,0,1,40,100,30,35.0,0.0,False,5.0,45000.0,142200.0,1994.0,0,0,,,0.26,2.43,3,3030890134,493.0,1000301.0,196041.0,40.7047494,-73.9421087,13b,,,,1,t,,3049302.0,30493024002.0,1994-01-01,,
POINT (-73.950826 40.6853288),BK,1817,50,245.0,1000.0,36.0,11216.0,79.0,2800.0,406 NOSTRAND AVENUE,R6A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,125",0,,,,,7.0,0,,0,0,14.5,75,0,0.0,0.0,True,3.0,71100.0,71100.0,0.0,0,0,,,0.0,3.0,3,3018170050,245.0,997888.0,188964.0,40.6853288,-73.950826,17a,,,,1,t,,3024500.0,30245001000.0,,,
POINT (-73.9508241 40.6879253),BK,1798,3,251.0,2000.0,36.0,11216.0,79.0,2000.0,307 NOSTRAND AVENUE,R6A,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"1,400",0,,,,,7.0,0,,0,0,20,70,0,0.0,0.0,False,5.0,86400.0,86400.0,0.0,0,0,,,0.0,3.0,3,3017980003,251.0,997888.0,189910.0,40.6879253,-73.9508241,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9508133 40.6878731),BK,1798,2,251.0,2000.0,36.0,11216.0,79.0,2000.0,309 NOSTRAND AVENUE,R6A,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"1,400",0,,,,,7.0,0,,0,0,20,70,0,0.0,0.0,False,5.0,86400.0,86400.0,0.0,0,0,,,0.0,3.0,3,3017980002,251.0,997891.0,189891.0,40.6878731,-73.9508133,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9509681 40.6881916),BK,1798,7,251.0,2000.0,36.0,11216.0,79.0,2000.0,492 GREENE AVENUE,R6A,,,,,V1,11.0,0.0,O,NYC HOUSING AUTHORITY,"2,150",0,,,,,7.0,0,,0,0,21.5,100,0,0.0,0.0,False,3.0,131400.0,131400.0,0.0,0,0,,,0.0,3.0,3,3017980007,251.0,997848.0,190007.0,40.6881916,-73.9509681,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9508026 40.6878182),BK,1798,1,251.0,2000.0,36.0,11216.0,79.0,2000.0,311 NOSTRAND AVENUE,R6A,,,,,G7,10.0,0.0,X,NYC HOUSING AUTHORITY,"1,400",0,,,,,7.0,0,,0,0,20,70,0,0.0,0.0,False,3.0,86850.0,86850.0,0.0,0,0,,,0.0,3.0,3,3017980001,251.0,997894.0,189871.0,40.6878182,-73.9508026,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9508924 40.6881998),BK,1798,8,251.0,2000.0,36.0,11216.0,79.0,2000.0,494 GREENE AVENUE,R6A,,,,,V1,11.0,0.0,O,NYC HOUSING AUTHORITY,"2,142",0,,,,,7.0,0,,0,0,21.42,100,0,0.0,0.0,False,5.0,134550.0,134550.0,0.0,0,0,,,0.0,3.0,3,3017980008,251.0,997869.0,190010.0,40.6881998,-73.9508924,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9503373 40.6879827),BK,1798,77,251.0,2000.0,36.0,11216.0,79.0,2000.0,305 LEXINGTON AVENUE,R6B,R6A,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"20,450","28,680","28,680",0,0,0,2.0,3,3.0,30,30,204.5,100,239,40.0,0.0,False,5.0,48150.0,1620900.0,1994.0,0,0,,,1.4,2.0,3,3017980077,251.0,998023.0,189931.0,40.6879827,-73.9503373,17a,,,,1,t,,3025100.0,30251002000.0,1994-01-01,,
POINT (-73.9508349 40.6879802),BK,1798,4,251.0,2000.0,36.0,11216.0,79.0,2000.0,305 NOSTRAND AVENUE,R6A,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"1,400",0,,,,,7.0,0,,0,0,20,70,0,0.0,0.0,False,5.0,86400.0,86400.0,0.0,0,0,,,0.0,3.0,3,3017980004,251.0,997885.0,189930.0,40.6879802,-73.9508349,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9508457 40.6880351),BK,1798,5,251.0,2000.0,36.0,11216.0,79.0,2000.0,303 NOSTRAND AVENUE,R6A,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"1,400",0,,,,,7.0,0,,0,0,20,70,0,0.0,0.0,False,5.0,86400.0,86400.0,0.0,0,0,,,0.0,3.0,3,3017980005,251.0,997882.0,189950.0,40.6880351,-73.9508457,17a,,,,1,t,,3025100.0,30251002000.0,,,
POINT (-73.9510245 40.6949246),BK,1754,24,253.0,1000.0,36.0,11206.0,79.0,1800.0,784 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540024,253.0,997831.0,192460.0,40.6949246,-73.9510245,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9509343 40.6949355),BK,1754,25,253.0,1000.0,36.0,11206.0,79.0,1800.0,786 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540025,253.0,997856.0,192464.0,40.6949355,-73.9509343,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9504006 40.6949984),BK,1754,31,253.0,1000.0,36.0,11206.0,79.0,1800.0,798 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540031,253.0,998004.0,192487.0,40.6949984,-73.9504006,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9508442 40.6949464),BK,1754,26,253.0,1000.0,36.0,11206.0,79.0,1800.0,MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540026,253.0,997881.0,192468.0,40.6949464,-73.9508442,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.950754 40.6949574),BK,1754,27,253.0,1000.0,36.0,11206.0,79.0,1800.0,MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540027,253.0,997906.0,192472.0,40.6949574,-73.950754,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9506675 40.6949656),BK,1754,28,253.0,1000.0,36.0,11206.0,79.0,1800.0,792 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540028,253.0,997930.0,192475.0,40.6949656,-73.9506675,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9504907 40.6949875),BK,1754,30,253.0,1000.0,36.0,11206.0,79.0,1800.0,796 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540030,253.0,997979.0,192483.0,40.6949875,-73.9504907,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.950314 40.6950066),BK,1754,32,253.0,1000.0,36.0,11206.0,79.0,1800.0,800 MYRTLE AVENUE,R7D,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0.0,0.0,False,5.0,246150.0,246150.0,0.0,0,0,,,0.0,4.66,3,3017540032,253.0,998028.0,192490.0,40.6950066,-73.950314,13b,,,,1,t,,3025300.0,30253001000.0,,,
POINT (-73.9401578 40.8168849),MN,2007,43,230.0,2001.0,9.0,10030.0,32.0,1000.0,112 WEST 139 STREET,R7-2,,,,,C4,2.0,0.0,O,NYC HOUSING AUTHORITY,"2,598","9,700","9,700",0,0,0,2.0,1,5.0,10,10,26,99.92,26,85.0,0.0,False,5.0,345150.0,460800.0,1910.0,"1,989",0,,,3.73,3.44,1,1020070043,230.0,1000814.0,236896.0,40.8168849,-73.9401578,6a,,,,1,t,,1023000.0,10230002001.0,1910-01-01,1989-01-01,
POINT (-73.9407741 40.8186172),MN,2009,64,230.0,5000.0,9.0,10030.0,32.0,1000.0,2407 ADAM C POWELL BLVD,R7-2,,,,,C4,2.0,0.0,O,NYC HOUSING AUTHORITY,"2,733","10,470","10,470",0,0,0,2.0,1,5.0,10,10,27.33,100,27.33,85.0,0.0,False,5.0,370800.0,496800.0,1910.0,"1,991",0,,,3.83,3.44,1,1020090064,230.0,1000643.0,237527.0,40.8186172,-73.9407741,6a,,,,1,t,,1023000.0,10230005000.0,1910-01-01,1991-01-01,
POINT (-73.978542 40.687684),BK,2107,33,33.0,2008.0,35.0,11217.0,88.0,1200.0,262 ASHLAND PLACE,C6-4,,,,,Q9,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"8,021",0,,,,,7.0,0,,0,0,160,75.28,0,0.0,0.0,True,5.0,560700.0,560700.0,0.0,0,0,,,0.0,10.0,3,3021070033,33.0,990201.0,189819.0,40.687684,-73.978542,16c,,3021070033.0,01/06/2014,1,t,,3003300.0,30033002008.0,,,
POINT (-73.9807122 40.6893862),BK,2093,1,33.0,2004.0,35.0,11201.0,88.0,1200.0,395 FLATBUSH AVENUE EXT,C6-4,,,,,O6,5.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"50,618","376,071",0,"30,690",0,0,2.0,1,7.0,0,8,125.92,373.67,125.92,373.67,1.0,True,3.0,1706400.0,32744250.0,1974.0,"2,009","2,014",,,7.43,10.0,3,3020930001,33.0,989599.0,190439.0,40.6893862,-73.9807122,16c,,,,1,t,,3003300.0,30033002004.0,1974-01-01,2009-01-01,2014-01-01
POINT (-73.977071 40.687143),BK,2109,9,33.0,2010.0,35.0,11217.0,88.0,1200.0,634 FULTON STREET,R6B,,,,,Q1,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,268",0,,,,,7.0,0,,0,0,19.08,62.17,0,0.0,0.0,True,5.0,27671.0,27671.0,0.0,0,0,,,0.0,2.0,3,3021090009,33.0,990609.0,189622.0,40.687143,-73.977071,16c,,,,1,t,,3003300.0,30033002010.0,,,
POINT (-73.9770025 40.687132),BK,2109,10,33.0,2010.0,35.0,11217.0,88.0,1200.0,636 FULTON STREET,R6B,,,,,Q9,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,055",0,,,,,7.0,0,,0,0,19.08,62.17,0,0.0,0.0,True,5.0,25772.0,25772.0,0.0,0,0,,,0.0,2.0,3,3021090010,33.0,990628.0,189618.0,40.687132,-73.9770025,16c,,,,1,t,,3003300.0,30033002010.0,,,
POINT (-73.9769268 40.6871265),BK,2109,11,33.0,2010.0,35.0,11217.0,88.0,1200.0,638 FULTON STREET,R6B,,,,,Q1,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,793,0,,,,,7.0,0,,0,0,19.08,48.42,0,0.0,0.0,True,5.0,16223.0,16223.0,0.0,0,0,,,0.0,2.0,3,3021090011,33.0,990649.0,189616.0,40.6871265,-73.9769268,16c,,,,1,t,,3003300.0,30033002010.0,,,
POINT (-73.9986943 40.7103441),MN,111,100,25.0,2000.0,1.0,10038.0,5.0,7800.0,20 MADISON STREET,R7-2,,,,,D6,4.0,0.0,O,NYC HOUSING AUTHORITY,"781,000","1,264,820","1,250,820",0,0,0,2.0,13,17.0,"1,934","1,947",689,978,121,167.0,1.0,True,1.0,29880450.0,89863650.0,1950.0,"1,988",0,,,1.62,3.44,1,1001110100,25.0,984612.0,198074.0,40.7103441,-73.9986943,12d,,,,1,t,,1002500.0,10025002000.0,1950-01-01,1988-01-01,
POINT (-73.9402692 40.8255967),MN,2045,89,259.0,1000.0,9.0,10039.0,32.0,8510.0,2803 FREDRICK DOUGLASS BL,R7-2,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,000",0,,,,,7.0,0,,0,0,25,80,0,0.0,0.0,False,3.0,244800.0,244800.0,0.0,0,0,,,0.0,3.44,1,1020450089,259.0,1000781.0,240070.0,40.8255967,-73.9402692,6a,,,,1,t,,1025900.0,10259001000.0,,,
POINT (-73.9373629 40.8153931),MN,1736,23,212.0,1000.0,9.0,10037.0,32.0,1300.0,37 WEST 138 STREET,R7-2,,,,,C1,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,747","14,688","14,688",0,0,0,2.0,1,6.0,24,24,37.5,99.92,38,86.0,2.0,False,5.0,31500.0,379350.0,1938.0,"1,987",0,,,3.92,3.44,1,1017360023,212.0,1001588.0,236353.0,40.8153931,-73.9373629,6a,,,,1,t,,1021200.0,10212001000.0,1938-01-01,1987-01-01,
POINT (-73.9372474 40.8153436),MN,1736,25,212.0,1000.0,9.0,10037.0,32.0,1300.0,35 WEST 138 STREET,R7-2,,,,,C1,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,747","14,688","14,688",0,0,0,2.0,1,6.0,24,24,37.5,99.92,38,86.0,3.0,False,5.0,27900.0,491850.0,1938.0,"1,987","1,996",,,3.92,3.44,1,1017360025,212.0,1001620.0,236335.0,40.8153436,-73.9372474,6a,,,,1,t,,1021200.0,10212001000.0,1938-01-01,1987-01-01,1996-01-01
POINT (-73.9455149 40.8089142),MN,1911,26,224.0,2001.0,9.0,10027.0,28.0,1200.0,109 WEST 126 STREET,R7-2,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,782",0,,,,,7.0,0,,0,0,17.83,99.92,0,0.0,0.0,False,5.0,226350.0,226350.0,0.0,0,0,,,0.0,3.44,1,1019110026,224.0,999333.0,233991.0,40.8089142,-73.9455149,6a,,,,1,t,,1022400.0,10224002001.0,,,
POINT (-73.782763 40.6707817),QN,12278,31,294.0,5008.0,28.0,11434.0,113.0,3532.0,132-50 154 STREET,R3X,,,,,A2,1.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"4,000","1,275","1,275",0,0,0,2.0,1,1.5,1,1,40,100,27.5,30.5,1.0,False,5.0,12600.0,44940.0,1940.0,0,0,,,0.32,0.75,4,4122780031,294.0,1044512.0,183735.0,40.6707817,-73.782763,18d,,,,1,t,,4029400.0,40294005008.0,1940-01-01,,
POINT (-73.8443604 40.673533),QN,11373,88,58.0,1013.0,32.0,11417.0,106.0,3000.0,90-43 DESARC ROAD,R4-1,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,400",0,,,,,7.0,1,,0,0,24,100,0,0.0,0.0,False,5.0,11940.0,11940.0,0.0,0,0,,,0.0,1.0,4,4113730088,58.0,1027423.0,184701.0,40.673533,-73.8443604,18a,,,,1,t,,4005800.0,40058001013.0,,,
